NATIONAL HEALTHCARE GROUP POLYCLINICS (BUKIT BATOK)	50, BUKIT BATOK WEST AVE 3, Singapore 659164	63553000	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
National Healthcare Group Polyclinics (Choa Chu Kang)	2, Teck Whye Crescent, 01- 00, Singapore 688846	67659659	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
National Healthcare Group Polyclinics (Clementi)	451, Clementi Avenue 3, 02- 307, Singapore 120451	67775051	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
NATIONAL HEALTHCARE GROUP POLYCLINICS (HOUGANG)	89, HOUGANG AVE 4, Singapore 538829	63155038	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
NATIONAL HEALTHCARE GROUP POLYCLINICS (JURONG)	190, JURONG EAST AVE 1, Singapore 609788	65623011	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
National Healthcare Group Polyclinics (Toa Payoh)	2003, Toa Payoh Lorong 8, Singapore 319260	62596833	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:00pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
NATIONAL HEALTHCARE GROUP POLYCLINICS (YISHUN)	30A, Yishun Central 1, Singapore 768826	67577790	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
National Heart Centre Of Singapore Pte Ltd	5, Hospital Drive, Singapore 169609	67048000 	Operating hours: 8.30am - 6.00pm (Monday - Friday, excluding public holiday) Sat & Sun closed
National University Hospital Pte Ltd	5, Lower Kent Ridge Road, Singapore 119074	67795555 	NA
Nam Ah Dentist	509, Bedok North Street 3, 01- 95, Singapore 460509	62511210	Operating hours: Monday : 9.00am to 12.00pm, Tuesday to Saturday : 9.00am to 5.00pm, Sunday & Public Holiday : Closed
Nee Soon Clinic	779, Yishun Avenue 2, 01- 1547, Singapore 760779	67580311	Operating hours: Monday to Friday: 8:30am to 1:00pm, 3:00pm to 6:00pm; Saturday: 8:30am to 1:00pm; Sunday & Public Holiday: Closed
Neecare Medical Centre	371, Bukit Batok Street 31, 01- 320, Singapore 650371	65674990	Operating hours: Monday to Thursday: 9:00am to 1:00pm, 5:30pm to 9:00pm; Friday: 9:00am to 1:00pm; Saturday: 9:00am to 1:00pm; Sunday: 6:00pm to 9:00pm; Public Holiday: Closed
Neighbourhood Clinic	260, Bangkit Road, 01- 13, Singapore 670260	67636515	Operating hours: Monday to Friday: 9:00am to 12:00pm, 2:00pm to 4:00pm, 6:30pm to 8:30pm; Saturday, Sunday & Public Holiday: 9:00am to 12:00pm
Neighbourhood Clinic	284, Bishan Street 22, 01- 207, Singapore 570284	64564079	NA
Neighbourhood Medical Clinic	683, Hougang Avenue 8, 01- 901, Singapore 530683	63868689	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 7:00pm to 9:00pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Neo Clinic & Surgery	257, Bangkit Road, 01- 45, Singapore 670257	67625525	Operating hours: Monday to Wednesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm; Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Neo Medical Centre	120, Potong Pasir Avenue 1, 01- 818, Singapore 350120	62854210	Operating hours: Monday to Wednesday,Friday: 8:30am to 12:00pm, 2:00pm to 4:00pm, 7:00pm to 8:00pm; Thursday: 8:30am to 12:00pm, 2:00pm to 4:00pm; Sunday: 8:30am to 12:00pm; Saturday: Closed; Public Holiday: Closed
Neo Smiles Dental Studio	214, Bedok North Street 1, 01- 153, Singapore 460214	64810800	NA
Neo Smiles Dental Studio Kovan	210, Hougang St 21, 01- 273, Singapore 530210	63860700	NA
Neoh & Ong Medical Clinic	2A, Eunos Crescent, 01- 2447, Singapore 401002	67423322	Operating hours: Monday & Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 6:00pm to 8:30pm; Tuesday & Thursday: 8:30am to 12:30pm, 2:00pm to 5:00pm; Wednesday: 8:30am to 12:30pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Neptune Dental Group	42, Chai Chee Street, 01- 64, Singapore 461042	64421435	NA
Neptune Dental Group - Clementi	320, Clementi Avenue 4, 01- 25, Singapore 120320	67787211	NA
Neptune Healthcare Medical And Surgery	328, Tampines Street 32, 01- 362, Singapore 520328	67818030	Operating hours: Monday to Friday: 9:00am to 11:00pm; Saturday: 9:00am to 7:00pm; Sunday: 9:00am to 7:00pm; Public Holiday: 9:00am to 11:00pm (Monday to Friday)
Neugen Dental	631, Bedok Reservoir Road, 01- 978, Singapore 470631	64448915	NA
Neuglow Dental	111, Somerset Road, Tripleone Somerset, 02- 01/02, Singapore 238164	67322237	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & Public Holiday : Closed
Neuglow The Aesthetics Doctors (Novena Med Center)	10, Sinaran Drive, Novena Medical Center, 10- 33/34/35, Singapore 307506	63972552	NA
Neuglow The Aesthetics Doctors (Somerset)	111, Somerset Road, TripleOne Somerset, 02- 02, Singapore 238164	65363636	NA
Neusmile Dental Group (Kovan) Pte Ltd	9, Simon Road, Singapore 545895	62860616	NA
New Creation Church-NKF Dialysis Centre	BLK 274, Bangkit Road, #01-54, Singapore 670274	67646400 	NA
New Dental Clinic@Sg Pte Ltd	21, Choa Chu Kang North 6, Yew Tee Point, B1- 24, Singapore 689578	66342535	Operating hours: Monday to Friday : 10.00am to 8.00pm, Saturday & Sunday: 10.00am to 4.00pm, PH : Closed
New Health Family Clinic	108, Depot Road, Depot Heights Shopping Centre, 01- 08, Singapore 100108	62786200	Operating hours: Monday to Thursday : 8:30am to 1:00pm, 6:30pm to 7:30pm, Friday : 8:30am to 1:00pm, Saturday : 8:30am to 11:30am, Sunday : 8:30am to 11:00am, PH closed
New Horizon Centre ( Bukit Batok )	Blk 511, Bukit Batok Street 52, #01-211, Singapore 650511	65659958 	NA
Nam Fung Dental Surgery	702, Geylang Road, Singapore 389618	67473884	Operating hours: Monday to Friday : 10.00am to 7.00pm, Saturday : 10.00am to 5.00pm, Sunday & PH closed
New Horizon Centre (Tampines)	Blk 362, Tampines Street 34, #01-377, Singapore 520362	67865373 	NA
New Horizon Centre (Toa Payoh)	Blk 157, Lor 1 Toa Payoh, #01-1195, Singapore 310157	63538734 	NA
New Life Dental Surgery	218, Bedok North Street 1, 01- 29, Singapore 460218	64411075	Operating hours: Monday to Friday : 9.00am to 12:30pm, 1:30pm to 6.00pm, Saturday : 9.00am to 2:30pm, Sunday & Public Holiday : Closed
New Town Clinic Pte Ltd	59, New Upper Changi Road, 01- 1224, Singapore 461059	64431784	Operating hours: Monday & Wednesday: 9:00am to 1:00pm, 3:00pm to 6:00pm; Tuesday & Thursday: 9:00am to 12:30pm, 7:00pm to 9:00pm; Friday, Saturday & Sunday: 9:00am to 1:00pm; Public Holiday: Closed
New Horizon Centre (Jurong Point)	1, Jurong West Central 2, Jurong Point Shopping Centre, #04-04, Singapore 648886	67901650 	NA
Newcastle Clinic Pte. Ltd.	541, Orchard Road, Liat Towers, 18- 02A, Singapore 238881	67362322	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:30pm; Saturday:9:00am to 1:00pm; Sunday & Public Holiday: Closed
Newlife Dental Practice Pte. Ltd.	12, Eu Tong Sen Street, The Central, 05- 171, Singapore 059819	62222641	NA
Newlife Family Clinic & Surgery Pte Ltd	61, Teban Gardens Road, 01- 20, Singapore 600061	65663770	Operating hours: Monday, Tuesday & Thursday: 9:00am to 12:00pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Wednesday: 9:00am to 12:00pm, 2:30pm to 4:30pm; Friday: 9:00am to 12:00pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Newport Dental	1, Stadium Place, Kallang Wave Mall, 01- 08, Singapore 397628	68014007	NA
Nf Dentismile	3, Temasek Boulevard, 03- 317, Singapore 038983	62350268	NA
Mandarin Dental Centre Pte Ltd	161, Bukit Merah Central, 01- 3741, Singapore 150161	62726771	Operating hours: Monday, Wednesday & Friday : 9.00am to 9.00pm, Tuesday & Thursday : 9.00am to 6.00pm, Saturday & Sunday : 9.00am to 1.00pm
Nf Dentismile @ Marinasq	6, Raffles Boulevard, Marina Square, B1- 11, Singapore 039594	62278885	NA
New World Clinic & Surgery	1, Jalan Berseh, New World Centre, 01- 02, Singapore 209037	63929201	Operating hours: Monday to Friday: 8:30am to 11:45am, 1:30pm to 3:45pm, 7:00pm to 8:00pm; Saturday: 8:30am to 11:00am; Sunday & Public Holiday: Closed
Ng Dental Surgery (AMK)	226C, Ang Mo Kio Avenue 1 Street 22, 01- 649, Singapore 563226	64593065	Operating hours: Monday to Friday : 8:30am to 12:30pm, 2:30pm to 4:30pm, Saturday & Sunday : 8:30am to 12:30pm, PH closed
Ng Dental Surgery (Jurong Town)	63, Yung Kuang Road, 01- 71, Singapore 610063	62651272	Operating hours: Monday to Friday : 9.00am to 12.00pm, 2.00pm to 5.00pm, Saturday : 9.00am to 12:30pm, Sunday & Public Holiday : Closed
Ng Medical Clinic	1, Park Road, People'S Park Complex, 04- 13, Singapore 059108	65336644	Operating hours: Monday to Friday: 10:30am to 12:45pm, 2:00pm to 5:00pm; Saturday: 10:30am to 12:30pm
Ng & Lum Dental Surgery	8, Wilkie Road, Wilkie Edge, 01- 01, Singapore 228095	63363813	Operating hours: Monday to Friday : 9.00am to 5.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH closed
Ngoi Dental Surgery	526, Jurong West Street 52, 01- 317, Singapore 640526	65612072	Operating hours: Monday, Wednesday & Friday : 9.00am to 12:30pm, 2.00pm to 5.00pm, 7.00pm to 9.00pm, Tuesday & Thursday : 9.00am to 12:30pm, Saturday : 9.00am to 12:30pm, 2.00pm to 4:30pm
NHG Polyclinics - Ang Mo Kio	723, Ang Mo Kio Avenue 8, #01-4136, Singapore 560723	64582116 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Bukit Batok	50, Bukit Batok West Avenue 3, Singapore 659164	65603400 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Choa Chu Kang	2, Teck Whye Cresent, Singapore 688846	67659659 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Clementi	451, Clementi Avenue 3, #02-307, Singapore 120451	67775051 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Hougang	89, Hougang Avenue 4, Singapore 538829	63862377 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Jurong	190, Jurong East Avenue 1, Singapore 609788	65623011 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NHG Polyclinics - Woodlands	10, Woodlands Street 31, Singapore 738579	63677880 	NA
NHG Polyclinics - Yishun	100, Yishun Central, Singapore 768826	67577790 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
Nihon Premium Clinic	10, Sinaran Drive, Novena Medical Center, Square 2, 11- 12/13/30, Singapore 307506	63972002	Operating hours: Monday to Friday: 9:00am to 5:30pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Ng Teng Fong General Hospital	1, Jurong East Street 21, Singapore 609606	67162000 	NA
Niks Maple West Clinic	134, Jurong Gateway Road, 01- 311, Singapore 600134	67767863	Operating hours: Monday, Tuesday, Thursday & Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 9:00pm; Wednesday: 9:00am to 1:00pm, 6:00pm to 9:00pm; Saturday & Sunday: 9:00am to 1:00pm; Public Holiday: Closed
NKF Clementi Dialysis Centre	BLK 326, Clementi Aveue 5, #01-175, Singapore 120326	67750668 	NA
NKF Dialysis Centre Supported by The Sirivadhanabhakdi Foundation	BLK 940, Jurong West Street 91, #01-441, Singapore 640940	63166246 	NA
Martin Medical Centre	111, Woodlands Street 13, 01- 80, Singapore 730111	62692446	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
NKF Hong Kah Dialysis Centre	BLK 536, Jurong West Street 52, #01-497, Singapore 640536	65616898 	NA
NKF Hougang-Punggol Dialysis Centre	BLK 628, Hougang Avenue 8, #01-108, Singapore 530628	62841877 	NA
NKF Peritoneal Dialysis & Activity Centre Supported by Raffles Medical Group	BLK 109, Whampoa Road, Singapore 321109	62532025 	NA
Nobel Chest & Internal Medicine Centre	820, Thomson Road, Mount Alvernia Medical Centre A, Mount Alvernia Hospital, 05- 02, Singapore 574623	62569923	NA
Nobel Colorectal & General Surgery	111, Somerset Road, Tripleone Somerset, 01- 10A, Singapore 238164	67339560	NA
	NA	NA	NA
Nobel Surgery Centre	6, Napier Road, Gleneagles Medical Centre, 04- 15, Singapore 258499	64797539	NA
Noble Dental Surgery	414, Yishun Ring Road, 01- 1849, Singapore 760414	67594828	Operating hours: Monday to Friday : 9.00am to 9.00pm, Saturday : 9.00am to 5.00pm, Sunday : 9.00am to 12.00pm
Noble Dental Surgery @Bedok Central	219, Bedok Central, Multi Storey Car Park, 01- 126, Singapore 460219	65561126	Operating hours: Monday & Thursday : 9.00am to 8.00pm, Tuesday & Wednesday : 9.00am to 6.00pm, Friday : 9.00am to 4.00pm
	NA	NA	NA
North East - Kampung Senang Activity Centre	840, Tampines Street 82, #01-111, Singapore 520840	67852568 	NA
Northeast (Jurong West) Medical Centre Pte Ltd	456, Jurong West Street 41, 01- 744, Singapore 640456	65630484	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 6:00pm, 7:00pm to 10:00pm; Saturday,Sunday: 8:30am to 1:00pm
Northeast Medical Group (Ang Mo Kio)	2450, Ang Mo Kio Ave 8, Ang Mo Kio Mrt Station, 01- 02, Singapore 569811	64524910	Operating hours: Monday to Sunday & Selected Public Holiday: 8:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 11:00pm
Northeast Medical Group (Bedok)	531, Bedok North Street 3, 01- 692, Singapore 460531	64412402	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 5:00pm, 7:00pm to 11:00pm; Saturday, Sunday & Selected Public Holiday: 8:30am to 1:00pm
Northeast Medical Group (Bukit Batok)	633, Bukit Batok Central, 01- 128, Singapore 650633	62661442	Operating hours: Open Daily 24 Hours
Northeast Medical Group (Buona Vista)	25, Ghim Moh Link, 01- 10, Singapore 270025	66943282	Operating hours: Monday to Friday : 8:30am to 12:00pm, 1:00pm to 5:00pm, 6:00pm to 10:00pm, Saturday & Sunday : 8:00am to 1:00pm, PH closed
Northeast Medical Group (Raffles Place)	20, Malacca Street, Malacca Centre, B1- 00, Singapore 048979	65572770	Operating hours: Monday to Thursday : 8:30am to 1:00pm, 2:00pm to 5:30pm, Friday : 8:30am to 1:00pm, 2:00pm to 5:00pm, Saturday, Sunday & PH closed
Northeast Medical Group (Sengkang)	5, Sengkang Square, Sengkang MRT Station, 01- 05, Singapore 545062	68755911	Operating hours: Monday to Sunday including Public Holiday: 8:00am to 11:00pm
Northeast Medical Group (Simei)	30, Simei Street 3, Simei Mrt Station, 02- 01, Singapore 529888	67838638	Operating hours: Monday to Sunday: 8:00am to 11:00pm
Niks Maple Clinic	825, Tampines Street 81, 01- 64, Singapore 520825	67839038	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday: 8:30am to 12:30pm, 7:00pm to 9:00pm Saturday & Sunday: 8:30am to 1:00pm
Northland Family Clinic & Surgery	640, Yishun Street 61, 01- 198, Singapore 760640	67535181	Operating hours: Monday, Wednesday & Thursday: 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Tuesday: 8:30am to 12:30pm, 2:30pm to 6:00pm; Friday: 8:30am to 12:30pm, 2:30pm to 4:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
	NA	NA	NA
	NA	NA	NA
	NA	NA	NA
Northeast Medical Group (Kallang)	39, Jalan Tiga Pine Green, 01- 01, Singapore 390039	62413298	NA
Novena Medical Center Family Clinic	10, Sinaran Drive, Square 2, 11- 19, Singapore 307506	63977318	Operating hours: Monday to Friday: 10:00am to 3:00pm; Saturday: 8:00am to 1:00pm
	NA	NA	NA
Novena Medical Center	10, Sinaran Drive, Singapore 307506	63976861 / 63976862 / 63976862 	NA
NHG Polyclinics - Toa Payoh	2003, Toa Payoh Lor 8, Singapore 319260	62596833 	Operating hours: 8:00 AM to 1:00 PM* & 2:00 PM to 4:30 PM (Mondays to Friday), (Registration closes at 12.15pm^ and 4.15pm^), 8:00 AM to 12:30 PM (Saturday), (Registration closes at 12.15pm^)  , Closed on Sunday and Public Holidays, * Our registration for the afternoon session starts at 1.30pm , ^ Registration may close earlier than stated if the clinic is overcrowded.
NTUC Health Cluster Support @ Bukit Merah	121, Bukit Merah View, #01-96, Singapore 151121	86128302 	Operating hours: Mon-Fri: 8.00 am – 5.30pm
NTUC Health Cluster Support @ Taman Jurong	361, Yung An Road, #01-111, Singapore 610361	6267 4197 	NA
NTUC Health Care@home	9, Bishan Place, Junction 8 Office Tower, #10-02, Singapore 579837	6715 6715 	Operating hours: Mon - Fri, 8am to 6pm
Novo Vita Clinic And Surgery	131, Jalan Bukit Merah, 01- 1573, Singapore 160131	62722983	Operating hours: Monday, Tuesday & Thursday: 8:30am to 12:15pm, 2:00pm to 3:15pm, 6:30pm to 8:45pm; Wednesday & Friday: 8:30am to12:15pm, 6:30pm to 8:45pm; Saturday & Sunday: 9:00am to 12:15pm
Northeast Medical Group (Tampines)	20, Tampines Central 1, Tampines Mrt Station, 01- 25, Singapore 529538	67867848	Operating hours: Monday to Sunday & Selected Public Holiday: 8:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 11:00pm
NTUC/S'pore Pools - NKF Dialysis Centre	BLK 935, Tampines Street 91, #01-333, Singapore 520935	67898534 	NA
Nu.Reflections Medical Aesthetics	123, Penang Road, Regency House, 05- 12, Singapore 238465	62350555	NA
Nawaz Clinic	410, Ang Mo Kio Avenue 10, 01- 841, Singapore 560410	64594726	Operating hours: Monday to Friday: 9:00am to 12:00pm, 2:30pm to 4:00pm, 6:00pm to 8:00pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
Nuffield Dental Kovan	2, Kovan Road, Simon Plaza, 01- 03, Singapore 548008	62814313	Operating hours: Monday to Friday : 9.00am to 9.00pm, Saturday : 9.00am to 7.00pm, Sunday & PH closed
Nuffield Dental Seletar Private Limited	1, Seletar Road, The Greenwich V, 01- 07/08, Singapore 807011	62814261	NA
Nuffield Dental Serangoon Gardens	57, Serangon Garden Way, Singapore 555953	62807909	NA
Nuffield Dental Siglap	914, East Coast Road, 1- 03, Singapore 459108	66361303	NA
Nuffield Dental Simpang Bedok	430, Upper Changi Road, East Village, 01- 63, Singapore 487048	67023238	Operating hours: Monday to Friday : 9.00am to 9.00pm, Saturday : 9.00am to 7.00pm, Sunday & PH closed
NUFFIELD MEDICAL SIGLAP	914, EAST COAST ROAD, THE DOMAIN, 01- 03, Singapore 459108	66363083	NA
Nuhealth Medical Centre	1, Woodlands Road, Junction 10, 01- 23, Singapore 677899	62199298	Operating hours: Monday to Sunday (including PH) : 8:00am to 1:00pm, 2:30pm to 4:30pm, 6:30pm to 10:00pm
NTUC Health Nursing Home (Chai Chee)	35, Chai Chee Street, Singapore 468984	6812 8960 	NA
Nyam Family Clinic	296, Bedok Road, Bedok Shopping Complex, Singapore 469452	64460069	Operating hours: Monday, Tuesday & Thursday: 9:00am to 4:00pm, 7:00pm to 9:00pm; Wednesday & Friday: 9:00am to 4:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Nutramed Clinic	1, Grange Road, Orchard Building, 10- 10, Singapore 239693	67350706	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Oasis Family Clinic	56, New Upper Changi Road, 01- 1322, Singapore 461056	64488055	Operating hours: Monday to Friday: 8:00am to 11:00pm; Saturday, Sunday & Public Holiday: 8:00am to 3:00pm
Occupational Health Unit	22, Tanjong Kling Road, 01- 00, Singapore 628048	66607883	NA
Octave@Bukit Batok	50, Bukit Batok West Ave 3, Bukit Batok Polyclinic, Level 3, Singapore 659164	65667462 	Operating hours: 8:30 AM To 4:30 PM (Monday To Thursday) , 8:30 AM To 4:00 PM (Friday)
Octave@Cantonment	25, Cantonment Road, Singapore 089744	64797353 	Operating hours: 8:30 AM To 4:30 PM (Monday To Thursday) , 8:30 AM To 4:00 PM (Friday)
Oei Clinic	59, New Upper Changi Road, 01- 1284, Singapore 461059	64450747	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Oei Family Clinic	625, Elias Road, Elias Mall, 02- 316, Singapore 510625	65810800	Operating hours: Monday, Tuesday & Thursday: 9:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 8:30pm; Wednesday, Friday & Saturday: 9:00am to 1:00pm, 2:00pm to 4:00pm; Sunday: Closed, Public Holiday: Varies
O'Joy Care Services	Blk 5, Upper Boon Keng Road, #02-10, Singapore 380005	67490190 	Operating hours: 8:30 AM to 6:00 PM (Monday to Friday)
NTUC Health Nursing Home  (Jurong West)	50, Jurong West Street 93, Singapore 648967	NA	NA
Oliver Dental Surgery P L	242, Tanjong Katong Road, Singapore 437030	63453125	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday & Sunday : 9.00am to 12.00pm
Oliver Dental Surgery Pte Ltd	1, Orchard Boulevard, Camden Centre, 12- 08/09, Singapore 248649	67347590	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday & Sunday : 9.00am to 12.00pm
OMF International (IHQ) Ltd	2, Cluny Road, Singapore 259570	63194550	Operating hours: Monday to Friday: 8:30am to 5:00pm; Saturday, Sunday & Public Holiday: Closed
Okio Dental Centre	262, Balestier Road, Okio, 03- 03, Singapore 329714	62520777	NA
OmniMed Healthcare Holdings	14, Robinson Rd, Far East Finance Building, #08-01A, Singapore 048545	97708701 	Operating hours: 24/7 hotline for home medical/nursing
	NA	NA	NA
	NA	NA	NA
NTUC Income-NKF Dialysis Centre	BLK 103, Bukit Batok Central, #01-237, Singapore 650103	65692370 	NA
One Care Zone	2, International Business Park, The Strategy Tower One, #10-11, Singapore 609930	6777 9988 	Operating hours: Mon-Thu: 8.00am-6.00pm , Fri: 8.00am-5.00pm
One Medical Clinic	728, Jurong West Avenue 5, 01- K1, Singapore 640728	67922143	Operating hours: Monday to Friday : 8:30am to 2:00pm, 6:00pm to 9:00pm, Saturday : 9:00am to 12:30pm, Sunday & PH closed
One Stop Medical Pte Ltd	7, Keppel Road, Tanjong Pagar Complex, 02- 09, Singapore 089053	62253435	Operating hours: Monday to Friday: 8:00am to 12:30pm, 1:30pm to 4:30pm; Saturday, Sunday & Public Holiday: Closed
	NA	NA	NA
New Town Clinic	11, Upper Boon Keng Road, 01- 929, Singapore 380011	67485259	Operating hours: Monday & Friday: 8:30am to 12:00pm, 2:00pm to 4:00pm; Tuesday & Thursday: 8:30am to 12:00pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:00pm; Sunday: 9:00am to 12:00pm; Wednesday & Public Holiday: Closed
Onecare Clinic Bukit Panjang	547, SEGAR ROAD, MULTI STOREY CAR PARK, 01- 05, Singapore 670547	65636913	NA
Onecare Clinic Boon Lay	221, Boon Lay PLace, Boon Lay Shopping Centre, 01- 152, Singapore 640221	62611580	Operating hours: Monday to Friday: 8:00am to 11:00pm; Saturday, Sunday & Public Holiday: 8:00am to 11:00pm
Onecare Clinic Hougang	104, Hougang Avenue 1, 01- 1125, Singapore 530104	65250325	Operating hours: Monday to Sunday : 8:00am to 10:00pm, PH : 8:00am to 10:00pm
Onecare Clinic Loyang	258, PASIR RIS STREET 21, LOYANG POINT, 02- 14, Singapore 510258	63857435	NA
Nu.U Aesthetics & Wellness Clinic	290, Orchard Road, Paragon, 09- 18/19, Singapore 238859	67329989	NA
Onecare Clinic Tampines	827, Tampines street 81, 01- 142c, Singapore 520827	64435938	Operating hours: Mon - Fri : 8am - 1pm , 5pm - 10pm, Sat / Sun / PH : 8am - 1pm , 6pm - 10pm
Onecare Clinic Tiong Bahru	11A, BOON TIONG ROAD, 01- 08, Singapore 161011	62611580	Operating hours: Mon - Fri : 8am - 3pm , 5pm - 10pm, Sat / Sun / PH : 8am - 1pm , 6pm - 10pm
Onecare Clinic Bukit Batok	630, BUKIT BATOK CENTRAL, 01- 148, Singapore 650630	62611580	NA
Onecare Clinic Choa Chu Kang	810, CHOA CHU KANG AVENUE 7, MULTI STOREY CAR PARK, 01- 09, Singapore 680810	63522639	Operating hours: Mon - Fri : 8am - 2pm , 6pm - 9pm, Sat : 8am - 12pm, Sun / PH : 8am - 12pm , 6pm - 9pm
